,kingdom,phylum,class,order,family,genus
ASV_6923,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
ASV_6924,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
ASV_6925,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA
ASV_6926,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
ASV_6927,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,NA
ASV_6928,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
ASV_6929,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
ASV_6930,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA
ASV_6931,Bacteria,Chloroflexi,Chloroflexia,NA,NA,NA
ASV_6932,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA
ASV_6933,Bacteria,Chloroflexi,TK10,NA,NA,NA
ASV_6934,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_6935,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_6936,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_6937,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
ASV_6938,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
ASV_6939,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium
ASV_6940,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_6941,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA
ASV_6942,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus
ASV_6943,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ASV_6944,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,NA,NA
ASV_6945,Bacteria,NA,NA,NA,NA,NA
ASV_6946,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA
ASV_6947,Bacteria,Firmicutes,Bacilli,NA,NA,NA
ASV_6948,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter
ASV_6949,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214 group
ASV_6950,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter
ASV_6951,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
ASV_6952,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,NA
ASV_6953,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
ASV_6954,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
ASV_6955,Bacteria,NA,NA,NA,NA,NA
ASV_6956,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
ASV_6957,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
ASV_6958,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA
ASV_6959,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Mumia
ASV_6960,Bacteria,Firmicutes,Bacilli,RF39,NA,NA
ASV_6961,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,NA,NA
ASV_6962,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
ASV_6963,Bacteria,NA,NA,NA,NA,NA
ASV_6964,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_6965,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_6966,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_6967,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
ASV_6968,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae R-7 group
ASV_6969,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_6970,Bacteria,NA,NA,NA,NA,NA
ASV_6971,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter
ASV_6972,Bacteria,Firmicutes,Bacilli,NA,NA,NA
ASV_6973,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,NA
ASV_6974,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_6975,Bacteria,WPS-2,NA,NA,NA,NA
ASV_6976,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
ASV_6977,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA
ASV_6978,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus
ASV_6979,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,NA
ASV_6980,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_6981,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia
ASV_6982,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_6983,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_6984,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_6985,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_6986,Bacteria,Firmicutes,Bacilli,RF39,NA,NA
ASV_6987,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,NA
ASV_6988,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
ASV_6989,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_6990,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,NA
ASV_6991,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
ASV_6992,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_6993,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,NA
ASV_6994,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,NA,NA
ASV_6995,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter
ASV_6996,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA
ASV_6997,Bacteria,NA,NA,NA,NA,NA
ASV_6998,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_6999,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_7000,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,NA
ASV_7001,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA
ASV_7002,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,1959-1
ASV_7003,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
ASV_7004,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_7005,Bacteria,NA,NA,NA,NA,NA
ASV_7006,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
ASV_7007,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes
ASV_7008,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,NA,NA
ASV_7009,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
ASV_7010,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA
ASV_7011,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7012,Bacteria,Firmicutes,Bacilli,RF39,NA,NA
ASV_7013,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
ASV_7014,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7015,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_7016,Bacteria,Chloroflexi,TK10,NA,NA,NA
ASV_7017,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriales Incertae Sedis,Raoultibacter
ASV_7018,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae R-7 group
ASV_7019,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,NA
ASV_7020,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_7021,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_7022,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,NA,NA
ASV_7023,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_7024,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7025,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7026,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7027,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA
ASV_7028,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_7029,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA
ASV_7030,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,NA
ASV_7031,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_7032,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
ASV_7033,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
ASV_7034,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_7035,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA
ASV_7036,Bacteria,NA,NA,NA,NA,NA
ASV_7037,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae Sedis
ASV_7038,Bacteria,Firmicutes,Bacilli,NA,NA,NA
ASV_7039,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
ASV_7040,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,NA
ASV_7041,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
ASV_7042,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_7043,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7044,Bacteria,NA,NA,NA,NA,NA
ASV_7045,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella
ASV_7046,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_7047,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
ASV_7048,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus
ASV_7049,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7050,Bacteria,NA,NA,NA,NA,NA
ASV_7051,Bacteria,Actinobacteriota,Acidimicrobiia,NA,NA,NA
ASV_7052,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7053,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA
ASV_7054,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_7055,Bacteria,Firmicutes,Bacilli,RF39,NA,NA
ASV_7056,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
ASV_7057,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Fructobacillus
ASV_7058,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,NA
ASV_7059,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
ASV_7060,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_7061,Bacteria,Firmicutes,Bacilli,NA,NA,NA
ASV_7062,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
ASV_7063,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
ASV_7064,Bacteria,NA,NA,NA,NA,NA
ASV_7065,Bacteria,NA,NA,NA,NA,NA
ASV_7066,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium
ASV_7067,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,NA
ASV_7068,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
ASV_7069,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA
ASV_7070,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema
ASV_7071,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum
ASV_7072,Bacteria,Firmicutes,Bacilli,NA,NA,NA
ASV_7073,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
ASV_7074,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,NA
ASV_7075,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,NA
ASV_7076,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Paludicola
ASV_7077,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Parviterribacter
ASV_7078,Archaea,Crenarchaeota,Bathyarchaeia,NA,NA,NA
ASV_7079,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus
ASV_7080,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1
ASV_7081,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella
ASV_7082,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir2 lineage
ASV_7083,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7084,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7085,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella
ASV_7086,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_7087,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_7088,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,NA
ASV_7089,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
ASV_7090,Bacteria,NA,NA,NA,NA,NA
ASV_7091,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_7092,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes
ASV_7093,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
ASV_7094,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_7095,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
ASV_7096,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,NA
ASV_7097,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
ASV_7098,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
ASV_7099,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
ASV_7100,Bacteria,WPS-2,NA,NA,NA,NA
ASV_7101,Bacteria,NA,NA,NA,NA,NA
ASV_7102,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA
ASV_7103,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_7104,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia
ASV_7105,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
ASV_7106,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
ASV_7107,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Herbinix
ASV_7108,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
ASV_7109,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,NA
ASV_7110,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus
ASV_7111,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
ASV_7112,Bacteria,FCPU426,NA,NA,NA,NA
ASV_7113,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera
ASV_7114,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
ASV_7115,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
ASV_7116,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella
ASV_7117,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7118,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Clostridium] innocuum group
ASV_7119,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Neorhizobium
ASV_7120,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas
ASV_7121,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,[Clostridium] innocuum group
ASV_7122,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA
ASV_7123,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,NA,NA
ASV_7124,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
ASV_7125,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,NA,NA
ASV_7126,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_7127,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
ASV_7128,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,NA
ASV_7129,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas
ASV_7130,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA
ASV_7131,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
ASV_7132,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 8
ASV_7133,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
ASV_7134,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_7135,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,NA,NA
ASV_7136,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7137,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_7138,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
ASV_7139,Bacteria,NA,NA,NA,NA,NA
ASV_7140,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7141,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_7142,Bacteria,NA,NA,NA,NA,NA
ASV_7143,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7144,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia
ASV_7145,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7146,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,NA
ASV_7147,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_7148,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA
ASV_7149,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_7150,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7151,Bacteria,NA,NA,NA,NA,NA
ASV_7152,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella
ASV_7153,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
ASV_7154,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
ASV_7155,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_7156,Bacteria,NA,NA,NA,NA,NA
ASV_7157,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_7158,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_7159,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax
ASV_7160,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
ASV_7161,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella
ASV_7162,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
ASV_7163,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella
ASV_7164,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
ASV_7165,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_7166,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus
ASV_7167,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7168,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_7169,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA
ASV_7170,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
ASV_7171,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA
ASV_7172,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
ASV_7173,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,NA,NA
ASV_7174,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax
ASV_7175,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA
ASV_7176,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
ASV_7177,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Kaistia
ASV_7178,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7179,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium] coprostanoligenes group,NA
ASV_7181,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_7182,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7183,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
ASV_7184,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_7185,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
ASV_7186,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-010
ASV_7187,Bacteria,Firmicutes,Bacilli,RF39,NA,NA
ASV_7188,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_7189,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,NA,NA
ASV_7190,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_7191,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_7192,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_7193,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
ASV_7194,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
ASV_7195,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Eremococcus
ASV_7196,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,NA
ASV_7197,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA
ASV_7198,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_7199,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7200,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_7201,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,NA,NA
ASV_7202,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
ASV_7203,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
ASV_7204,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea
ASV_7205,NA,NA,NA,NA,NA,NA
ASV_7206,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Neo-b11
ASV_7207,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA
ASV_7208,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,NA
ASV_7209,Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA
ASV_7211,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
ASV_7212,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
ASV_7213,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA
ASV_7214,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_7215,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
ASV_7216,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas
